id,trial,1,2,3,4,Spreadsheet,bug_id
9398843.0,10.0,21211,21221,11211,11221,Spreadsheet9,1
9682893.0,1.0,11221,21221,11121,21121,Spreadsheet48,1
9682893.0,2.0,21211,11111,21111,11211,Spreadsheet48,2
9682893.0,3.0,21121,11221,21221,11121,Spreadsheet48,1
9682893.0,4.0,11121,21111,21121,11111,Spreadsheet48,2
9682893.0,5.0,11211,11111,21211,11121,Spreadsheet48,1
9682893.0,6.0,21211,21121,21111,21221,Spreadsheet48,1
9682893.0,7.0,21121,21221,21111,21211,Spreadsheet48,1
9682893.0,8.0,11121,11111,11211,21111,Spreadsheet48,2
9682893.0,9.0,11221,21221,11211,21211,Spreadsheet48,2
9682893.0,10.0,11211,11111,21211,21111,Spreadsheet48,2
9682910.0,1.0,21221,11221,11211,21211,Spreadsheet30,1
9682910.0,2.0,11221,11211,21221,21211,Spreadsheet30,2
9682910.0,3.0,11121,21121,21111,11111,Spreadsheet30,1
9682910.0,4.0,21221,11211,11221,21211,Spreadsheet30,1
9682910.0,5.0,21211,11221,21221,11211,Spreadsheet30,2
9682910.0,6.0,11121,21121,21221,11221,Spreadsheet30,1
9682910.0,7.0,11211,21211,21111,11111,Spreadsheet30,2
9682910.0,8.0,21121,11111,11121,21111,Spreadsheet30,1
9682910.0,9.0,11111,11211,21211,21111,Spreadsheet30,2
9682910.0,10.0,21111,11111,21211,11211,Spreadsheet30,2
9398846.0,1.0,11111,21121,21111,11121,Spreadsheet13,2
9398846.0,2.0,11111,21121,11121,21111,Spreadsheet13,2
9398846.0,3.0,11121,21111,21121,11111,Spreadsheet13,2
9398846.0,4.0,21221,11211,11221,21211,Spreadsheet13,1
9398846.0,5.0,11211,21211,11221,21221,Spreadsheet13,1
9398846.0,6.0,21221,11221,21211,11211,Spreadsheet13,1
9398846.0,7.0,11121,21121,11111,21111,Spreadsheet13,2
9398846.0,8.0,21111,21121,11111,11121,Spreadsheet13,2
9398846.0,9.0,21211,21221,11211,11221,Spreadsheet13,1
9398846.0,10.0,11211,11221,21211,21221,Spreadsheet13,1
9682915.0,1.0,21121,11121,11111,21111,Spreadsheet36,1
9682915.0,2.0,21221,21111,21121,21211,Spreadsheet36,1
9682915.0,3.0,11211,11111,11121,11221,Spreadsheet36,2
9682915.0,4.0,11221,11121,11211,11111,Spreadsheet36,2
9682915.0,5.0,11221,11121,11111,11211,Spreadsheet36,2
9682915.0,6.0,21211,21221,21121,21111,Spreadsheet36,1
9682915.0,7.0,11211,11111,11121,11221,Spreadsheet36,2
9682915.0,8.0,21121,21111,21221,21211,Spreadsheet36,1
9682915.0,9.0,11211,11121,11221,11111,Spreadsheet36,2
9682915.0,10.0,21211,21121,21111,21221,Spreadsheet36,1
9682899.0,1.0,11211,11221,21211,21221,Spreadsheet16,1
9682899.0,2.0,21221,21121,21211,21111,Spreadsheet16,2
9682899.0,3.0,11121,21221,21121,11221,Spreadsheet16,2
9682899.0,4.0,11211,21211,21111,11111,Spreadsheet16,1
9682899.0,5.0,11211,21211,11221,11121,Spreadsheet16,1
9682899.0,6.0,21211,21121,11221,11211,Spreadsheet16,1
9682899.0,7.0,21121,21111,11121,21221,Spreadsheet16,2
9682899.0,8.0,21121,21111,11121,11111,Spreadsheet16,2
9682899.0,9.0,11211,21111,11121,21221,Spreadsheet16,2
9682899.0,10.0,21211,11211,11221,21111,Spreadsheet16,1
9398838.0,1.0,21121,21221,21111,11111,Spreadsheet33,1
9398838.0,2.0,11221,11211,11111,11121,Spreadsheet33,2
9398838.0,3.0,21111,11121,11111,21121,Spreadsheet33,1
9398838.0,4.0,11211,21211,11111,21111,Spreadsheet33,2
9398838.0,5.0,21121,11121,11221,11211,Spreadsheet33,1
9398838.0,6.0,21121,21221,21111,11121,Spreadsheet33,1
9398838.0,7.0,11211,21211,11111,21111,Spreadsheet33,2
9398838.0,8.0,11221,11111,11121,21211,Spreadsheet33,2
9398838.0,9.0,11211,11221,11111,21211,Spreadsheet33,2
9398838.0,10.0,21121,11121,21221,11211,Spreadsheet33,1
9682890.0,1.0,21221,21211,11211,11221,Spreadsheet44,2
9682890.0,2.0,11111,21111,21121,11121,Spreadsheet44,2
9682890.0,3.0,21221,11211,11221,21211,Spreadsheet44,1
9682890.0,4.0,21211,11211,11221,21221,Spreadsheet44,1
9682890.0,5.0,21221,21211,11221,11211,Spreadsheet44,1
9682890.0,6.0,21221,21211,11211,11221,Spreadsheet44,1
9682890.0,7.0,21111,11111,11121,21121,Spreadsheet44,2
9682890.0,8.0,11211,11221,21221,21211,Spreadsheet44,1
9682890.0,9.0,21121,11111,11121,21111,Spreadsheet44,2
9682890.0,10.0,11121,21121,21111,11111,Spreadsheet44,2
9682918.0,1.0,21121,11221,11121,21221,Spreadsheet15,2
9682918.0,2.0,21211,21111,11111,11211,Spreadsheet15,1
9682918.0,3.0,21121,11121,21221,11221,Spreadsheet15,2
9682918.0,4.0,21121,11121,11221,21221,Spreadsheet15,2
9682918.0,5.0,21111,11111,11211,21211,Spreadsheet15,1
9682918.0,6.0,21221,21121,11221,11121,Spreadsheet15,2
9682918.0,7.0,21211,11111,21111,11211,Spreadsheet15,1
9682918.0,8.0,11211,21111,11111,21211,Spreadsheet15,1
