Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-37bt,branch-tk52,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: Image,Spreadsheet: ANSWER,Spreadsheet: Category,Spreadsheet: Text,Spreadsheet: Text2,Spreadsheet: bug_id,Spreadsheet: test1,Spreadsheet: test2,Spreadsheet: test3,Spreadsheet: test4,Spreadsheet: test5,Spreadsheet: test6,Spreadsheet: test7,Spreadsheet: test8,Spreadsheet: test_category,Manipulation: Spreadsheet
513,1695297151770,21/09/2023 11:52:31,1695300751770,1,21/09/2023 13:52:31,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,116,bug_images,Screen 3,o7ugiu,3,timedOut,,501.4200000000419,500,501.4200000000419,501.4200000000419,500,501.4200000000419,1,501.4200000000419,0,0,,Time Limit,screen,0,screen,bug_images,8,15,21111.jpg,,berand.JPG,,,21111_2,,,,,,,,,,
514,1695297152769,21/09/2023 11:52:32,1695300752769,1,21/09/2023 13:52:32,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,116,bug_images,Screen 4,3mgwer,4,timedOut,,1001.4200000000419,1000,1001.4200000000419,1001.4200000000419,1000,1001.4200000000419,1,1001.4200000000419,0,0,,Time Limit,screen,0,screen,bug_images,8,15,21111.jpg,,berand.JPG,,,21111_2,,,,,,,,,,
515,1695297153769,21/09/2023 11:52:33,1695300753769,1,21/09/2023 13:52:33,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,117,bug_images,Screen 1,4vghlo,1,timedOut,,1001.4200000000419,1000,1001.4200000000419,1001.4200000000419,1000,1001.4200000000419,1,1001.4200000000419,0,0,,Time Limit,screen,0,screen,bug_images,8,15,21111.jpg,,berand.JPG,,,21111_2,,,,,,,,,,
516,1695297155769,21/09/2023 11:52:35,1695300755769,1,21/09/2023 13:52:35,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,117,bug_images,Screen 2,fzyf7b,2,timedOut,,2000.420000000042,1999.9600000000792,2000.420000000042,2000.420000000042,1999.9600000000792,2000.420000000042,1,2000.420000000042,0,0,,Time Limit,screen,0,screen,bug_images,8,15,21111.jpg,,berand.JPG,,,21111_2,,,,,,,,,,
517,1695297156269,21/09/2023 11:52:36,1695300756269,1,21/09/2023 13:52:36,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,117,bug_images,Screen 3,o7ugiu,3,timedOut,,500.45999999996275,500,500.45999999996275,500.45999999996275,500,500.45999999996275,1,500.45999999996275,0,0,,Time Limit,screen,0,screen,bug_images,8,15,21111.jpg,,berand.JPG,,,21111_2,,,,,,,,,,
518,1695297157269,21/09/2023 11:52:37,1695300757269,1,21/09/2023 13:52:37,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,117,bug_images,Screen 4,3mgwer,4,timedOut,,1000.4599999999627,999.9799999999814,1000.4599999999627,1000.4599999999627,999.9799999999814,1000.4599999999627,1,1000.4599999999627,0,0,,Time Limit,screen,0,screen,bug_images,8,15,21111.jpg,,berand.JPG,,,21111_2,,,,,,,,,,
519,1695297158269,21/09/2023 11:52:38,1695300758269,1,21/09/2023 13:52:38,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,118,bug_images,Screen 1,4vghlo,1,timedOut,,1000.4799999999814,1000,1000.4799999999814,1000.4799999999814,1000,1000.4799999999814,1,1000.4799999999814,0,0,,Time Limit,screen,0,screen,bug_images,8,15,11121.jpg,,gestinct.JPG,,,11121_1,,,,,,,,,,
520,1695297160269,21/09/2023 11:52:40,1695300760269,1,21/09/2023 13:52:40,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,118,bug_images,Screen 2,fzyf7b,2,timedOut,,2000.4799999999814,1999.9799999999814,2000.4799999999814,2000.4799999999814,1999.9799999999814,2000.4799999999814,1,2000.4799999999814,0,0,,Time Limit,screen,0,screen,bug_images,8,15,11121.jpg,,gestinct.JPG,,,11121_1,,,,,,,,,,
521,1695297160769,21/09/2023 11:52:40,1695300760769,1,21/09/2023 13:52:40,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,118,bug_images,Screen 3,o7ugiu,3,timedOut,,500.5,500,500.5,500.5,500,500.5,1,500.5,0,0,,Time Limit,screen,0,screen,bug_images,8,15,11121.jpg,,gestinct.JPG,,,11121_1,,,,,,,,,,
522,1695297161769,21/09/2023 11:52:41,1695300761769,1,21/09/2023 13:52:41,131657,10,task-czzd,,31778253,BLIND,9398836,,complete,,650c38e2778f431ea1051dfd,computer,Desktop or Laptop,Windows 10,Firefox 117.0,1536x864,1536x739,,,0,bugs_2,14,24,consent,Spreadsheet24,118,bug_images,Screen 4,3mgwer,4,timedOut,,1000.5,999.9200000000419,1000.5,1000.5,999.9200000000419,1000.5,1,1000.5,0,0,,Time Limit,screen,0,screen,bug_images,8,15,11121.jpg,,gestinct.JPG,,,11121_1,,,,,,,,,,
