id,trial,input,label,Spreadsheet,block
10937270.0,78.0,21211,0,Spreadsheet42,6.0
10937270.0,79.0,21211,0,Spreadsheet42,6.0
10937270.0,80.0,11121,1,Spreadsheet42,6.0
10937270.0,81.0,11121,1,Spreadsheet42,6.0
10937270.0,82.0,21211,0,Spreadsheet42,6.0
10937270.0,83.0,11121,1,Spreadsheet42,6.0
10937270.0,84.0,21211,0,Spreadsheet42,6.0
10937270.0,85.0,21211,0,Spreadsheet42,7.0
10937270.0,86.0,11121,0,Spreadsheet42,7.0
10937270.0,87.0,21111,0,Spreadsheet42,7.0
10937270.0,88.0,11121,1,Spreadsheet42,7.0
10937270.0,89.0,21211,0,Spreadsheet42,7.0
10937270.0,90.0,11121,1,Spreadsheet42,7.0
10937270.0,91.0,21211,0,Spreadsheet42,7.0
10937270.0,92.0,21211,0,Spreadsheet42,7.0
10937270.0,93.0,11221,1,Spreadsheet42,7.0
10937270.0,94.0,21221,0,Spreadsheet42,7.0
10937270.0,95.0,11111,1,Spreadsheet42,7.0
10937270.0,96.0,11121,1,Spreadsheet42,7.0
10937270.0,97.0,21211,1,Spreadsheet42,7.0
10937270.0,98.0,11121,1,Spreadsheet42,7.0
10937270.0,99.0,11111,1,Spreadsheet42,8.0
10937270.0,100.0,21211,1,Spreadsheet42,8.0
10937270.0,101.0,11121,1,Spreadsheet42,8.0
10937270.0,102.0,11221,1,Spreadsheet42,8.0
10937270.0,103.0,21211,0,Spreadsheet42,8.0
10937270.0,104.0,21211,0,Spreadsheet42,8.0
10937270.0,105.0,11121,1,Spreadsheet42,8.0
10937270.0,106.0,21211,0,Spreadsheet42,8.0
10937270.0,107.0,21111,0,Spreadsheet42,8.0
10937270.0,108.0,21211,0,Spreadsheet42,8.0
10937270.0,109.0,11121,1,Spreadsheet42,8.0
10937270.0,110.0,11121,0,Spreadsheet42,8.0
10937270.0,111.0,21221,0,Spreadsheet42,8.0
10937270.0,112.0,11121,1,Spreadsheet42,8.0
10937270.0,113.0,21111,0,Spreadsheet42,9.0
10937270.0,114.0,21211,0,Spreadsheet42,9.0
10937270.0,115.0,11121,1,Spreadsheet42,9.0
10937270.0,116.0,11121,1,Spreadsheet42,9.0
10937270.0,117.0,21211,0,Spreadsheet42,9.0
10937270.0,118.0,11111,1,Spreadsheet42,9.0
10937270.0,119.0,11121,1,Spreadsheet42,9.0
10937270.0,120.0,21221,0,Spreadsheet42,9.0
10937270.0,121.0,21211,1,Spreadsheet42,9.0
10937270.0,122.0,11221,1,Spreadsheet42,9.0
10937270.0,123.0,21211,0,Spreadsheet42,9.0
10937270.0,124.0,11121,0,Spreadsheet42,9.0
10937270.0,125.0,11121,1,Spreadsheet42,9.0
10937270.0,126.0,21211,0,Spreadsheet42,9.0
10937270.0,127.0,21211,0,Spreadsheet42,10.0
10937270.0,128.0,11111,1,Spreadsheet42,10.0
10937270.0,129.0,21211,0,Spreadsheet42,10.0
10937270.0,130.0,11121,1,Spreadsheet42,10.0
10937270.0,131.0,11121,1,Spreadsheet42,10.0
10937270.0,132.0,21211,1,Spreadsheet42,10.0
10937270.0,133.0,21111,0,Spreadsheet42,10.0
10937270.0,134.0,11121,1,Spreadsheet42,10.0
10937270.0,135.0,11221,1,Spreadsheet42,10.0
10937270.0,136.0,11121,0,Spreadsheet42,10.0
10937270.0,137.0,21211,0,Spreadsheet42,10.0
10937270.0,138.0,21221,0,Spreadsheet42,10.0
10937270.0,139.0,11121,1,Spreadsheet42,10.0
10937270.0,140.0,21211,0,Spreadsheet42,10.0
10937545.0,1.0,11121,1,Spreadsheet42,1.0
10937545.0,2.0,21211,0,Spreadsheet42,1.0
10937545.0,3.0,21211,0,Spreadsheet42,1.0
10937545.0,4.0,11121,1,Spreadsheet42,1.0
10937545.0,5.0,21211,0,Spreadsheet42,1.0
10937545.0,6.0,11111,1,Spreadsheet42,1.0
10937545.0,7.0,11121,0,Spreadsheet42,1.0
10937545.0,8.0,11121,1,Spreadsheet42,1.0
10937545.0,9.0,11221,1,Spreadsheet42,1.0
10937545.0,10.0,11121,1,Spreadsheet42,1.0
10937545.0,11.0,21211,1,Spreadsheet42,1.0
10937545.0,12.0,21111,0,Spreadsheet42,1.0
10937545.0,13.0,21211,0,Spreadsheet42,1.0
10937545.0,14.0,21221,0,Spreadsheet42,1.0
10937545.0,15.0,11121,1,Spreadsheet42,2.0
10937545.0,16.0,21211,0,Spreadsheet42,2.0
10937545.0,17.0,21111,0,Spreadsheet42,2.0
10937545.0,18.0,11121,1,Spreadsheet42,2.0
10937545.0,19.0,11221,1,Spreadsheet42,2.0
10937545.0,20.0,11121,0,Spreadsheet42,2.0
10937545.0,21.0,11111,1,Spreadsheet42,2.0
10937545.0,22.0,21211,0,Spreadsheet42,2.0
10937545.0,23.0,11121,1,Spreadsheet42,2.0
10937545.0,24.0,21221,0,Spreadsheet42,2.0
10937545.0,25.0,21211,0,Spreadsheet42,2.0
10937545.0,26.0,21211,1,Spreadsheet42,2.0
10937545.0,27.0,21211,0,Spreadsheet42,2.0
10937545.0,28.0,11121,1,Spreadsheet42,2.0
10937545.0,29.0,21211,0,Spreadsheet42,3.0
10937545.0,30.0,11121,0,Spreadsheet42,3.0
10937545.0,31.0,21211,0,Spreadsheet42,3.0
10937545.0,32.0,21111,0,Spreadsheet42,3.0
10937545.0,33.0,11221,1,Spreadsheet42,3.0
10937545.0,34.0,21211,1,Spreadsheet42,3.0
10937545.0,35.0,11121,1,Spreadsheet42,3.0
10937545.0,36.0,11121,1,Spreadsheet42,3.0
10937545.0,37.0,21211,0,Spreadsheet42,3.0
10937545.0,38.0,21211,0,Spreadsheet42,3.0
10937545.0,39.0,11111,1,Spreadsheet42,3.0
10937545.0,40.0,21221,0,Spreadsheet42,3.0
10937545.0,41.0,11121,1,Spreadsheet42,3.0
10937545.0,42.0,11121,1,Spreadsheet42,3.0
10937545.0,43.0,11121,1,Spreadsheet42,4.0
10937545.0,44.0,21221,0,Spreadsheet42,4.0
10937545.0,45.0,21211,0,Spreadsheet42,4.0
10937545.0,46.0,21211,1,Spreadsheet42,4.0
10937545.0,47.0,11121,0,Spreadsheet42,4.0
10937545.0,48.0,21211,0,Spreadsheet42,4.0
10937545.0,49.0,11121,1,Spreadsheet42,4.0
10937545.0,50.0,11221,1,Spreadsheet42,4.0
10937545.0,51.0,21111,0,Spreadsheet42,4.0
10937545.0,52.0,21211,0,Spreadsheet42,4.0
10937545.0,53.0,11121,1,Spreadsheet42,4.0
10937545.0,54.0,21211,0,Spreadsheet42,4.0
10937545.0,55.0,11111,1,Spreadsheet42,4.0
10937545.0,56.0,11121,1,Spreadsheet42,4.0
10937545.0,57.0,11121,1,Spreadsheet42,5.0
10937545.0,58.0,21221,0,Spreadsheet42,5.0
10937545.0,59.0,21111,0,Spreadsheet42,5.0
10937545.0,60.0,21211,1,Spreadsheet42,5.0
10937545.0,61.0,21211,0,Spreadsheet42,5.0
10937545.0,62.0,21211,0,Spreadsheet42,5.0
10937545.0,63.0,11121,1,Spreadsheet42,5.0
10937545.0,64.0,11121,1,Spreadsheet42,5.0
10937545.0,65.0,11221,1,Spreadsheet42,5.0
10937545.0,66.0,11111,1,Spreadsheet42,5.0
10937545.0,67.0,21211,0,Spreadsheet42,5.0
10937545.0,68.0,11121,1,Spreadsheet42,5.0
10937545.0,69.0,21211,0,Spreadsheet42,5.0
10937545.0,70.0,11121,0,Spreadsheet42,5.0
10937545.0,71.0,11121,1,Spreadsheet42,6.0
10937545.0,72.0,21211,0,Spreadsheet42,6.0
10937545.0,73.0,21111,0,Spreadsheet42,6.0
10937545.0,74.0,21211,1,Spreadsheet42,6.0
10937545.0,75.0,21211,0,Spreadsheet42,6.0
10937545.0,76.0,11121,1,Spreadsheet42,6.0
10937545.0,77.0,11121,0,Spreadsheet42,6.0
10937545.0,78.0,21211,0,Spreadsheet42,6.0
10937545.0,79.0,21221,0,Spreadsheet42,6.0
10937545.0,80.0,21211,0,Spreadsheet42,6.0
10937545.0,81.0,11221,1,Spreadsheet42,6.0
10937545.0,82.0,11111,1,Spreadsheet42,6.0
10937545.0,83.0,11121,1,Spreadsheet42,6.0
10937545.0,84.0,11121,1,Spreadsheet42,6.0
10937545.0,85.0,11121,0,Spreadsheet42,7.0
10937545.0,86.0,21111,0,Spreadsheet42,7.0
10937545.0,87.0,21211,1,Spreadsheet42,7.0
10937545.0,88.0,21211,0,Spreadsheet42,7.0
10937545.0,89.0,21221,0,Spreadsheet42,7.0
10937545.0,90.0,21211,0,Spreadsheet42,7.0
10937545.0,91.0,11111,1,Spreadsheet42,7.0
10937545.0,92.0,21211,0,Spreadsheet42,7.0
10937545.0,93.0,11121,1,Spreadsheet42,7.0
10937545.0,94.0,11221,1,Spreadsheet42,7.0
10937545.0,95.0,21211,0,Spreadsheet42,7.0
10937545.0,96.0,11121,1,Spreadsheet42,7.0
10937545.0,97.0,11121,1,Spreadsheet42,7.0
10937545.0,98.0,11121,1,Spreadsheet42,7.0
10937545.0,99.0,21211,0,Spreadsheet42,8.0
10937545.0,100.0,11121,0,Spreadsheet42,8.0
10937545.0,101.0,21211,0,Spreadsheet42,8.0
10937545.0,102.0,21211,1,Spreadsheet42,8.0
10937545.0,103.0,11121,1,Spreadsheet42,8.0
10937545.0,104.0,11111,1,Spreadsheet42,8.0
10937545.0,105.0,21111,0,Spreadsheet42,8.0
10937545.0,106.0,11121,1,Spreadsheet42,8.0
10937545.0,107.0,21221,0,Spreadsheet42,8.0
10937545.0,108.0,11121,1,Spreadsheet42,8.0
10937545.0,109.0,11121,1,Spreadsheet42,8.0
10937545.0,110.0,11221,1,Spreadsheet42,8.0
10937545.0,111.0,21211,0,Spreadsheet42,8.0
10937545.0,112.0,21211,0,Spreadsheet42,8.0
10937545.0,113.0,11221,1,Spreadsheet42,9.0
10937545.0,114.0,21111,0,Spreadsheet42,9.0
10937545.0,115.0,11111,1,Spreadsheet42,9.0
10937545.0,116.0,21221,0,Spreadsheet42,9.0
10937545.0,117.0,21211,0,Spreadsheet42,9.0
10937545.0,118.0,11121,1,Spreadsheet42,9.0
10937545.0,119.0,11121,1,Spreadsheet42,9.0
10937545.0,120.0,11121,0,Spreadsheet42,9.0
10937545.0,121.0,21211,1,Spreadsheet42,9.0
10937545.0,122.0,11121,1,Spreadsheet42,9.0
10937545.0,123.0,21211,0,Spreadsheet42,9.0
10937545.0,124.0,21211,0,Spreadsheet42,9.0
10937545.0,125.0,21211,0,Spreadsheet42,9.0
10937545.0,126.0,11121,1,Spreadsheet42,9.0
10937545.0,127.0,11121,1,Spreadsheet42,10.0
10937545.0,128.0,21211,0,Spreadsheet42,10.0
10937545.0,129.0,11221,1,Spreadsheet42,10.0
10937545.0,130.0,11121,1,Spreadsheet42,10.0
10937545.0,131.0,11121,1,Spreadsheet42,10.0
10937545.0,132.0,11111,1,Spreadsheet42,10.0
10937545.0,133.0,21211,0,Spreadsheet42,10.0
10937545.0,134.0,21211,0,Spreadsheet42,10.0
10937545.0,135.0,11121,1,Spreadsheet42,10.0
10937545.0,136.0,21221,0,Spreadsheet42,10.0
10937545.0,137.0,21111,0,Spreadsheet42,10.0
10937545.0,138.0,21211,1,Spreadsheet42,10.0
10937545.0,139.0,11121,0,Spreadsheet42,10.0
10937545.0,140.0,21211,0,Spreadsheet42,10.0
10937648.0,1.0,21211,1,Spreadsheet42,1.0
10937648.0,2.0,21221,0,Spreadsheet42,1.0
10937648.0,3.0,11111,1,Spreadsheet42,1.0
10937648.0,4.0,11121,1,Spreadsheet42,1.0
10937648.0,5.0,21211,0,Spreadsheet42,1.0
10937648.0,6.0,11121,0,Spreadsheet42,1.0
10937648.0,7.0,11221,1,Spreadsheet42,1.0
10937648.0,8.0,11121,1,Spreadsheet42,1.0
10937648.0,9.0,21211,0,Spreadsheet42,1.0
10937648.0,10.0,11121,1,Spreadsheet42,1.0
10937648.0,11.0,21111,0,Spreadsheet42,1.0
10937648.0,12.0,21211,0,Spreadsheet42,1.0
10937648.0,13.0,21211,0,Spreadsheet42,1.0
10937648.0,14.0,11121,1,Spreadsheet42,1.0
10937648.0,15.0,21111,0,Spreadsheet42,2.0
10937648.0,16.0,11121,1,Spreadsheet42,2.0
10937648.0,17.0,21211,0,Spreadsheet42,2.0
10937648.0,18.0,11121,1,Spreadsheet42,2.0
10937648.0,19.0,21211,1,Spreadsheet42,2.0
10937648.0,20.0,11111,1,Spreadsheet42,2.0
10937648.0,21.0,11221,1,Spreadsheet42,2.0
10937648.0,22.0,11121,1,Spreadsheet42,2.0
10937648.0,23.0,21211,0,Spreadsheet42,2.0
10937648.0,24.0,21211,0,Spreadsheet42,2.0
10937648.0,25.0,11121,1,Spreadsheet42,2.0
10937648.0,26.0,21221,0,Spreadsheet42,2.0
10937648.0,27.0,21211,0,Spreadsheet42,2.0
10937648.0,28.0,11121,0,Spreadsheet42,2.0
10937648.0,29.0,11221,1,Spreadsheet42,3.0
10937648.0,30.0,21211,0,Spreadsheet42,3.0
10937648.0,31.0,11121,1,Spreadsheet42,3.0
10937648.0,32.0,11121,1,Spreadsheet42,3.0
10937648.0,33.0,21211,0,Spreadsheet42,3.0
10937648.0,34.0,21211,0,Spreadsheet42,3.0
10937648.0,35.0,11121,1,Spreadsheet42,3.0
10937648.0,36.0,11111,1,Spreadsheet42,3.0
10937648.0,37.0,11121,0,Spreadsheet42,3.0
10937648.0,38.0,21211,1,Spreadsheet42,3.0
10937648.0,39.0,21111,0,Spreadsheet42,3.0
10937648.0,40.0,11121,1,Spreadsheet42,3.0
10937648.0,41.0,21221,0,Spreadsheet42,3.0
10937648.0,42.0,21211,0,Spreadsheet42,3.0
10937648.0,43.0,11111,1,Spreadsheet42,4.0
10937648.0,44.0,21211,0,Spreadsheet42,4.0
10937648.0,45.0,11221,1,Spreadsheet42,4.0
10937648.0,46.0,11121,1,Spreadsheet42,4.0
10937648.0,47.0,11121,1,Spreadsheet42,4.0
10937648.0,48.0,21111,0,Spreadsheet42,4.0
10937648.0,49.0,21211,0,Spreadsheet42,4.0
10937648.0,50.0,21211,1,Spreadsheet42,4.0
10937648.0,51.0,11121,1,Spreadsheet42,4.0
10937648.0,52.0,21221,0,Spreadsheet42,4.0
10937648.0,53.0,11121,0,Spreadsheet42,4.0
10937648.0,54.0,11121,1,Spreadsheet42,4.0
10937648.0,55.0,21211,0,Spreadsheet42,4.0
10937648.0,56.0,21211,0,Spreadsheet42,4.0
10937648.0,57.0,21211,1,Spreadsheet42,5.0
10937648.0,58.0,21221,0,Spreadsheet42,5.0
10937648.0,59.0,21211,0,Spreadsheet42,5.0
10937648.0,60.0,21211,0,Spreadsheet42,5.0
10937648.0,61.0,11121,1,Spreadsheet42,5.0
10937648.0,62.0,21211,0,Spreadsheet42,5.0
10937648.0,63.0,21211,0,Spreadsheet42,5.0
10937648.0,64.0,11121,0,Spreadsheet42,5.0
10937648.0,65.0,11121,1,Spreadsheet42,5.0
10937648.0,66.0,11121,1,Spreadsheet42,5.0
10937648.0,67.0,11111,1,Spreadsheet42,5.0
10937648.0,68.0,21111,0,Spreadsheet42,5.0
10937648.0,69.0,11121,1,Spreadsheet42,5.0
10937648.0,70.0,11221,1,Spreadsheet42,5.0
10937648.0,71.0,11121,1,Spreadsheet42,6.0
10937648.0,72.0,21221,0,Spreadsheet42,6.0
10937648.0,73.0,11121,1,Spreadsheet42,6.0
10937648.0,74.0,21211,1,Spreadsheet42,6.0
10937648.0,75.0,21111,0,Spreadsheet42,6.0
10937648.0,76.0,11121,0,Spreadsheet42,6.0
10937648.0,77.0,21211,0,Spreadsheet42,6.0
10937648.0,78.0,11221,1,Spreadsheet42,6.0
10937648.0,79.0,11111,1,Spreadsheet42,6.0
10937648.0,80.0,21211,0,Spreadsheet42,6.0
10937648.0,81.0,21211,0,Spreadsheet42,6.0
10937648.0,82.0,11121,1,Spreadsheet42,6.0
10937648.0,83.0,21211,0,Spreadsheet42,6.0
10937648.0,84.0,11121,1,Spreadsheet42,6.0
10937648.0,85.0,11121,1,Spreadsheet42,7.0
10937648.0,86.0,21211,1,Spreadsheet42,7.0
10937648.0,87.0,11221,1,Spreadsheet42,7.0
10937648.0,88.0,11111,1,Spreadsheet42,7.0
10937648.0,89.0,21211,0,Spreadsheet42,7.0
10937648.0,90.0,11121,0,Spreadsheet42,7.0
10937648.0,91.0,21111,0,Spreadsheet42,7.0
10937648.0,92.0,11121,1,Spreadsheet42,7.0
10937648.0,93.0,21211,0,Spreadsheet42,7.0
10937648.0,94.0,21221,0,Spreadsheet42,7.0
10937648.0,95.0,21211,0,Spreadsheet42,7.0
10937648.0,96.0,11121,1,Spreadsheet42,7.0
10937648.0,97.0,21211,0,Spreadsheet42,7.0
10937648.0,98.0,11121,1,Spreadsheet42,7.0
10937648.0,99.0,11121,1,Spreadsheet42,8.0
10937648.0,100.0,21211,0,Spreadsheet42,8.0
10937648.0,101.0,21211,0,Spreadsheet42,8.0
10937648.0,102.0,21211,1,Spreadsheet42,8.0
10937648.0,103.0,21211,0,Spreadsheet42,8.0
10937648.0,104.0,11121,0,Spreadsheet42,8.0
10937648.0,105.0,11121,1,Spreadsheet42,8.0
10937648.0,106.0,21111,0,Spreadsheet42,8.0
10937648.0,107.0,21211,0,Spreadsheet42,8.0
10937648.0,108.0,21221,0,Spreadsheet42,8.0
10937648.0,109.0,11121,1,Spreadsheet42,8.0
10937648.0,110.0,11121,1,Spreadsheet42,8.0
10937648.0,111.0,11111,1,Spreadsheet42,8.0
10937648.0,112.0,11221,1,Spreadsheet42,8.0
10937648.0,113.0,21211,0,Spreadsheet42,9.0
10937648.0,114.0,21211,0,Spreadsheet42,9.0
10937648.0,115.0,21221,0,Spreadsheet42,9.0
10937648.0,116.0,11111,1,Spreadsheet42,9.0
10937648.0,117.0,11121,0,Spreadsheet42,9.0
10937648.0,118.0,21211,0,Spreadsheet42,9.0
10937648.0,119.0,11121,1,Spreadsheet42,9.0
10937648.0,120.0,11121,1,Spreadsheet42,9.0
10937648.0,121.0,21111,0,Spreadsheet42,9.0
10937648.0,122.0,11221,1,Spreadsheet42,9.0
10937648.0,123.0,11121,1,Spreadsheet42,9.0
10937648.0,124.0,21211,1,Spreadsheet42,9.0
10937648.0,125.0,21211,0,Spreadsheet42,9.0
10937648.0,126.0,11121,1,Spreadsheet42,9.0
10937648.0,127.0,21211,1,Spreadsheet42,10.0
10937648.0,128.0,21211,0,Spreadsheet42,10.0
10937648.0,129.0,21221,0,Spreadsheet42,10.0
10937648.0,130.0,11111,1,Spreadsheet42,10.0
10937648.0,131.0,21211,0,Spreadsheet42,10.0
10937648.0,132.0,11221,1,Spreadsheet42,10.0
10937648.0,133.0,11121,1,Spreadsheet42,10.0
10937648.0,134.0,11121,1,Spreadsheet42,10.0
10937648.0,135.0,11121,1,Spreadsheet42,10.0
10937648.0,136.0,11121,1,Spreadsheet42,10.0
10937648.0,137.0,21211,0,Spreadsheet42,10.0
10937648.0,138.0,11121,0,Spreadsheet42,10.0
10937648.0,139.0,21211,0,Spreadsheet42,10.0
10937648.0,140.0,21111,0,Spreadsheet42,10.0
10937880.0,1.0,21211,0,Spreadsheet42,1.0
10937880.0,2.0,21211,1,Spreadsheet42,1.0
10937880.0,3.0,11121,1,Spreadsheet42,1.0
10937880.0,4.0,11121,1,Spreadsheet42,1.0
10937880.0,5.0,11121,0,Spreadsheet42,1.0
10937880.0,6.0,11121,1,Spreadsheet42,1.0
10937880.0,7.0,21211,0,Spreadsheet42,1.0
10937880.0,8.0,11111,1,Spreadsheet42,1.0
10937880.0,9.0,21221,0,Spreadsheet42,1.0
10937880.0,10.0,11221,1,Spreadsheet42,1.0
10937880.0,11.0,11121,1,Spreadsheet42,1.0
10937880.0,12.0,21211,0,Spreadsheet42,1.0
10937880.0,13.0,21211,0,Spreadsheet42,1.0
10937880.0,14.0,21111,0,Spreadsheet42,1.0
10937880.0,15.0,21211,0,Spreadsheet42,2.0
10937880.0,16.0,21211,0,Spreadsheet42,2.0
10937880.0,17.0,11121,1,Spreadsheet42,2.0
10937880.0,18.0,21111,0,Spreadsheet42,2.0
10937880.0,19.0,21211,0,Spreadsheet42,2.0
10937880.0,20.0,11121,1,Spreadsheet42,2.0
10937880.0,21.0,11221,1,Spreadsheet42,2.0
10937880.0,22.0,11121,1,Spreadsheet42,2.0
10937880.0,23.0,11121,0,Spreadsheet42,2.0
10937880.0,24.0,21211,0,Spreadsheet42,2.0
10937880.0,25.0,11111,1,Spreadsheet42,2.0
10937880.0,26.0,21211,1,Spreadsheet42,2.0
10937880.0,27.0,21221,0,Spreadsheet42,2.0
10937880.0,28.0,11121,1,Spreadsheet42,2.0
10937880.0,29.0,21211,0,Spreadsheet42,3.0
10937880.0,30.0,21221,0,Spreadsheet42,3.0
10937880.0,31.0,11121,1,Spreadsheet42,3.0
10937880.0,32.0,21211,0,Spreadsheet42,3.0
10937880.0,33.0,11121,0,Spreadsheet42,3.0
10937880.0,34.0,21111,0,Spreadsheet42,3.0
10937880.0,35.0,11111,1,Spreadsheet42,3.0
10937880.0,36.0,11121,1,Spreadsheet42,3.0
10937880.0,37.0,21211,0,Spreadsheet42,3.0
10937880.0,38.0,21211,1,Spreadsheet42,3.0
10937880.0,39.0,11121,1,Spreadsheet42,3.0
10937880.0,40.0,21211,0,Spreadsheet42,3.0
10937880.0,41.0,11221,1,Spreadsheet42,3.0
10937880.0,42.0,11121,1,Spreadsheet42,3.0
10937880.0,43.0,21211,0,Spreadsheet42,4.0
10937880.0,44.0,11121,1,Spreadsheet42,4.0
10937880.0,45.0,21221,0,Spreadsheet42,4.0
10937880.0,46.0,21211,1,Spreadsheet42,4.0
10937880.0,47.0,21111,0,Spreadsheet42,4.0
10937880.0,48.0,11121,0,Spreadsheet42,4.0
10937880.0,49.0,11111,1,Spreadsheet42,4.0
10937880.0,50.0,21211,0,Spreadsheet42,4.0
10937880.0,51.0,11121,1,Spreadsheet42,4.0
10937880.0,52.0,11121,1,Spreadsheet42,4.0
10937880.0,53.0,11221,1,Spreadsheet42,4.0
10937880.0,54.0,11121,1,Spreadsheet42,4.0
10937880.0,55.0,21211,0,Spreadsheet42,4.0
10937880.0,56.0,21211,0,Spreadsheet42,4.0
10937880.0,57.0,11221,1,Spreadsheet42,5.0
10937880.0,58.0,21211,1,Spreadsheet42,5.0
10937880.0,59.0,21211,0,Spreadsheet42,5.0
10937880.0,60.0,21211,0,Spreadsheet42,5.0
10937880.0,61.0,11121,1,Spreadsheet42,5.0
10937880.0,62.0,21111,0,Spreadsheet42,5.0
10937880.0,63.0,21211,0,Spreadsheet42,5.0
10937880.0,64.0,11121,1,Spreadsheet42,5.0
10937880.0,65.0,11121,1,Spreadsheet42,5.0
10937880.0,66.0,21211,0,Spreadsheet42,5.0
10937880.0,67.0,11121,0,Spreadsheet42,5.0
10937880.0,68.0,21221,0,Spreadsheet42,5.0
10937880.0,69.0,11111,1,Spreadsheet42,5.0
10937880.0,70.0,11121,1,Spreadsheet42,5.0
10937880.0,71.0,21111,0,Spreadsheet42,6.0
10937880.0,72.0,21211,0,Spreadsheet42,6.0
10937880.0,73.0,21221,0,Spreadsheet42,6.0
10937880.0,74.0,21211,0,Spreadsheet42,6.0
10937880.0,75.0,21211,1,Spreadsheet42,6.0
10937880.0,76.0,21211,0,Spreadsheet42,6.0
10937880.0,77.0,11221,1,Spreadsheet42,6.0
10937880.0,78.0,11121,1,Spreadsheet42,6.0
10937880.0,79.0,11121,0,Spreadsheet42,6.0
10937880.0,80.0,11121,1,Spreadsheet42,6.0
10937880.0,81.0,11121,1,Spreadsheet42,6.0
10937880.0,82.0,11111,1,Spreadsheet42,6.0
10937880.0,83.0,21211,0,Spreadsheet42,6.0
10937880.0,84.0,11121,1,Spreadsheet42,6.0
10937880.0,85.0,21211,0,Spreadsheet42,7.0
10937880.0,86.0,11121,0,Spreadsheet42,7.0
10937880.0,87.0,11121,1,Spreadsheet42,7.0
10937880.0,88.0,11121,1,Spreadsheet42,7.0
10937880.0,89.0,11121,1,Spreadsheet42,7.0
10937880.0,90.0,11221,1,Spreadsheet42,7.0
10937880.0,91.0,21211,0,Spreadsheet42,7.0
10937880.0,92.0,11121,1,Spreadsheet42,7.0
10937880.0,93.0,21221,0,Spreadsheet42,7.0
10937880.0,94.0,21211,0,Spreadsheet42,7.0
10937880.0,95.0,11111,1,Spreadsheet42,7.0
10937880.0,96.0,21211,1,Spreadsheet42,7.0
10937880.0,97.0,21111,0,Spreadsheet42,7.0
10937880.0,98.0,21211,0,Spreadsheet42,7.0
10937880.0,99.0,21211,1,Spreadsheet42,8.0
10937880.0,100.0,21211,0,Spreadsheet42,8.0
10937880.0,101.0,21111,0,Spreadsheet42,8.0
10937880.0,102.0,11121,1,Spreadsheet42,8.0
10937880.0,103.0,21211,0,Spreadsheet42,8.0
10937880.0,104.0,21211,0,Spreadsheet42,8.0
10937880.0,105.0,11121,1,Spreadsheet42,8.0
10937880.0,106.0,11221,1,Spreadsheet42,8.0
10937880.0,107.0,21221,0,Spreadsheet42,8.0
10937880.0,108.0,11121,1,Spreadsheet42,8.0
10937880.0,109.0,11111,1,Spreadsheet42,8.0
10937880.0,110.0,11121,0,Spreadsheet42,8.0
10937880.0,111.0,11121,1,Spreadsheet42,8.0
10937880.0,112.0,21211,0,Spreadsheet42,8.0
10937880.0,113.0,21111,0,Spreadsheet42,9.0
10937880.0,114.0,11121,1,Spreadsheet42,9.0
10937880.0,115.0,11121,1,Spreadsheet42,9.0
10937880.0,116.0,11121,1,Spreadsheet42,9.0
10937880.0,117.0,11121,1,Spreadsheet42,9.0
10937880.0,118.0,21211,0,Spreadsheet42,9.0
10937880.0,119.0,11111,1,Spreadsheet42,9.0
10937880.0,120.0,11121,0,Spreadsheet42,9.0
10937880.0,121.0,21211,1,Spreadsheet42,9.0
10937880.0,122.0,21211,0,Spreadsheet42,9.0
10937880.0,123.0,21211,0,Spreadsheet42,9.0
10937880.0,124.0,11221,1,Spreadsheet42,9.0
10937880.0,125.0,21221,0,Spreadsheet42,9.0
10937880.0,126.0,21211,0,Spreadsheet42,9.0
10937880.0,127.0,11121,0,Spreadsheet42,10.0
10937880.0,128.0,11121,1,Spreadsheet42,10.0
10937880.0,129.0,21211,0,Spreadsheet42,10.0
10937880.0,130.0,21111,0,Spreadsheet42,10.0
10937880.0,131.0,21211,0,Spreadsheet42,10.0
10937880.0,132.0,21221,0,Spreadsheet42,10.0
10937880.0,133.0,11121,1,Spreadsheet42,10.0
10937880.0,134.0,21211,0,Spreadsheet42,10.0
10937880.0,135.0,21211,1,Spreadsheet42,10.0
10937880.0,136.0,11121,1,Spreadsheet42,10.0
10937880.0,137.0,21211,0,Spreadsheet42,10.0
10937880.0,138.0,11121,1,Spreadsheet42,10.0
10937880.0,139.0,11221,1,Spreadsheet42,10.0
10937880.0,140.0,11111,1,Spreadsheet42,10.0
10937343.0,1.0,21111,0,Spreadsheet21,1.0
10937343.0,2.0,21111,1,Spreadsheet21,1.0
10937343.0,3.0,11221,1,Spreadsheet21,1.0
10937343.0,4.0,21111,1,Spreadsheet21,1.0
10937343.0,5.0,21211,1,Spreadsheet21,1.0
10937343.0,6.0,11221,0,Spreadsheet21,1.0
10937343.0,7.0,11221,0,Spreadsheet21,1.0
10937343.0,8.0,11121,0,Spreadsheet21,1.0
10937343.0,9.0,11111,1,Spreadsheet21,1.0
10937343.0,10.0,21221,0,Spreadsheet21,1.0
10937343.0,11.0,21111,1,Spreadsheet21,1.0
10937343.0,12.0,11221,0,Spreadsheet21,1.0
10937343.0,13.0,11221,0,Spreadsheet21,1.0
10937343.0,14.0,21111,1,Spreadsheet21,1.0
10937343.0,15.0,21221,0,Spreadsheet21,2.0
10937343.0,16.0,11111,1,Spreadsheet21,2.0
